subgroup_family,subgroup_name,subgroup_value,admissions,readmissions,readmission_rate,mean_predicted_probability,threshold,roc_auc,pr_auc_average_precision,brier_score,precision,recall_sensitivity,specificity,f1_score,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,model_variant,threshold_role,threshold_selection_metric,training_rows,training_events,test_rows,test_events,common_id_rows,local_matrix_test_rows,selected_threshold,threshold_selection_note,selected_threshold_training_f1,selected_threshold_training_precision,selected_threshold_training_recall,target_recall,selected_threshold_training_specificity,selected_threshold_training_predicted_positive_rate
age_subgroup_training,age_40_to_49,subgroup_only_lightgbm_training_f1_threshold,7211,1738,0.24102066287616142,0.3830827080461216,0.54,0.7910622856802838,0.6138334038327274,0.1632581520028011,0.5446086480569239,0.5724971231300345,0.8479809976247031,0.5582047685834503,0.7102390603773688,4641,832,743,995,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,29045,6870,7211,1738,7211,7211,0.54,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.7861364857603439,0.7298578199052133,0.8518195050946142,,,
age_subgroup_training,age_40_to_49,subgroup_only_lightgbm_training_recall_60_threshold,7211,1738,0.24102066287616142,0.3830827080461216,0.69,0.7910622856802838,0.6138334038327274,0.1632581520028011,0.6645279560036663,0.41714614499424624,0.9331262561666362,0.512548603746907,0.6751362005804412,5107,366,1013,725,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,29045,6870,7211,1738,7211,7211,0.69,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.7011898776604659,0.8262243285939969,0.6090247452692867,0.6,0.960315670800451,0.1743501463246686
age_subgroup_training,age_40_to_49,subgroup_only_lightgbm_training_recall_70_threshold,7211,1738,0.24102066287616142,0.3830827080461216,0.64,0.7910622856802838,0.6138334038327274,0.1632581520028011,0.6243264049268669,0.4666283084004603,0.9108350082221817,0.5340796838985842,0.688731658311321,4985,488,927,811,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,29045,6870,7211,1738,7211,7211,0.64,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.7505798670171641,0.8004617414248021,0.7065502183406114,0.7,0.9454340473506201,0.20877948011705974
age_subgroup_training,age_40_to_49,subgroup_only_lightgbm_training_recall_80_threshold,7211,1738,0.24102066287616142,0.3830827080461216,0.58,0.7910622856802838,0.6138334038327274,0.1632581520028011,0.5726708074534161,0.5304948216340621,0.874291978805043,0.5507765830346476,0.7023934002195525,4785,688,816,922,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,29045,6870,7211,1738,7211,7211,0.58,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.7810172377101511,0.7617268576172685,0.8013100436681223,0.8,0.9223449830890642,0.24882079531761062
age_subgroup_training,age_50_to_59,saved_global_model,9637,2207,0.22901317837501298,0.29755567418043716,0.38,0.7961068446720059,0.6200933181386848,0.13687859178754588,0.5213946117274167,0.596284549161758,0.8374158815612383,0.5563305854998943,0.7168502153614982,6222,1208,891,1316,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,9637,2207,9637,9637,,,,,,,,
age_subgroup_training,age_50_to_59,subgroup_only_lightgbm_fixed_threshold,9637,2207,0.22901317837501298,0.38421240372238186,0.38,0.7837100965300058,0.5934413298393073,0.16410374528729185,0.3990633473009613,0.733574988672406,0.6718707940780619,0.5169220945083014,0.7027228913752339,4992,2438,588,1619,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,38874,8549,9637,2207,9637,9637,,,,,,,,
age_subgroup_training,age_50_to_59,subgroup_only_lightgbm_training_f1_threshold,9637,2207,0.22901317837501298,0.38421240372238186,0.53,0.7837100965300058,0.5934413298393073,0.16410374528729185,0.5210437710437711,0.5609424558223833,0.8468371467025572,0.5402574732707833,0.7038898012624702,6292,1138,969,1238,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,38874,8549,9637,2207,9637,9637,0.53,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.7577679475563609,0.696005482670844,0.83155924669552,,,
age_subgroup_training,age_50_to_59,subgroup_only_lightgbm_training_recall_60_threshold,9637,2207,0.22901317837501298,0.38421240372238186,0.67,0.7837100965300058,0.5934413298393073,0.16410374528729185,0.6601356443104748,0.39691889442682377,0.939300134589502,0.49575551782682514,0.6681095145081629,6979,451,1331,876,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,38874,8549,9637,2207,9637,9637,0.67,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6849570486781648,0.7951453308596166,0.6015908293367646,0.6,0.9563066776586975,0.166383701188455
age_subgroup_training,age_50_to_59,subgroup_only_lightgbm_training_recall_70_threshold,9637,2207,0.22901317837501298,0.38421240372238186,0.61,0.7837100965300058,0.5934413298393073,0.16410374528729185,0.5902901124925992,0.45174444947893067,0.906864064602961,0.5118069815195072,0.6793042570409458,6738,692,1210,997,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,38874,8549,9637,2207,9637,9637,0.61,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.7386343053794603,0.7632892438233092,0.7155222833079893,0.7,0.9374443528441879,0.20615321294438443
age_subgroup_training,age_50_to_59,subgroup_only_lightgbm_training_recall_80_threshold,9637,2207,0.22901317837501298,0.38421240372238186,0.55,0.7837100965300058,0.5934413298393073,0.16410374528729185,0.5411550704865848,0.539193475305845,0.8641991924629879,0.5401724920562869,0.7016963338844164,6421,1009,1017,1190,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,38874,8549,9637,2207,9637,9637,0.55,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.757414030261348,0.715042592977353,0.8051234062463446,0.8,0.9095465787304204,0.24762051756958378
