subgroup_family,subgroup_name,subgroup_value,admissions,readmissions,readmission_rate,mean_predicted_probability,threshold,roc_auc,pr_auc_average_precision,brier_score,precision,recall_sensitivity,specificity,f1_score,balanced_accuracy,true_negatives,false_positives,false_negatives,true_positives,model_variant,threshold_role,threshold_selection_metric,training_rows,training_events,test_rows,test_events,common_id_rows,local_matrix_test_rows,selected_threshold,threshold_selection_note,selected_threshold_training_f1,selected_threshold_training_precision,selected_threshold_training_recall,target_recall,selected_threshold_training_specificity,selected_threshold_training_predicted_positive_rate
diagnosis_transfer_learning,has_bipolar_disorder,global_warm_start_fine_tuned_lightgbm_training_recall_70_threshold,3801,980,0.2578268876611418,0.4023328696950673,0.58,0.8112859819574764,0.6879314514334713,0.15879129431011957,0.6301531213191991,0.5459183673469388,0.8886919532080823,0.5850191361399671,0.7173051602775105,2507,314,445,535,global_warm_start_fine_tuned_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,15552,4021,3801,980,3801,3801,0.58,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.7380303620085636,0.7715680954964731,0.7072867445908978,0.7,0.9269794467088718,0.237011316872428
diagnosis_transfer_learning,has_bipolar_disorder,global_warm_start_fine_tuned_lightgbm_training_recall_80_threshold,3801,980,0.2578268876611418,0.4023328696950673,0.5,0.8112859819574764,0.6879314514334713,0.15879129431011957,0.5552608311229,0.6408163265306123,0.8216944345976605,0.5949786830885836,0.7312553805641364,2318,503,352,628,global_warm_start_fine_tuned_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,15552,4021,3801,980,3801,3801,0.5,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.7522850861969224,0.7033751622674167,0.8085053469286247,0.8,0.8811031133466308,0.29719650205761317
diagnosis_transfer_learning,has_depression,saved_global_model,19231,4191,0.21792938484738184,0.2853672846691129,0.38,0.7990146216309519,0.6156623960816711,0.13120749706899873,0.5307971014492754,0.5592937246480554,0.8622340425531915,0.54467294062972,0.7107638836006234,12968,2072,1847,2344,saved_global_model,fixed_final_model_threshold,fixed_final_model_threshold,191320,38039,19231,4191,19231,19231,,,,,,,,
diagnosis_transfer_learning,has_depression,subgroup_only_lightgbm_fixed_threshold,19231,4191,0.21792938484738184,0.40202523954021613,0.38,0.7928192441249486,0.6050653155406377,0.16665570235894162,0.3707826486114299,0.7709377236936292,0.6354388297872341,0.5007361487795429,0.7031882767404316,9557,5483,960,3231,subgroup_only_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,77514,16941,19231,4191,19231,19231,,,,,,,,
diagnosis_transfer_learning,has_depression,subgroup_only_lightgbm_training_f1_threshold,19231,4191,0.21792938484738184,0.40202523954021613,0.54,0.7928192441249486,0.6050653155406377,0.16665570235894162,0.5084239709959479,0.5688379861608208,0.8467420212765957,0.5369369369369369,0.7077900037187083,12735,2305,1807,2384,subgroup_only_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,77514,16941,19231,4191,19231,19231,0.54,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.6458676014561143,0.5945194598888006,0.7069240304586506,,,
diagnosis_transfer_learning,has_depression,subgroup_only_lightgbm_training_recall_60_threshold,19231,4191,0.21792938484738184,0.40202523954021613,0.6,0.7928192441249486,0.6050653155406377,0.16665570235894162,0.5665317139001349,0.500835122882367,0.893218085106383,0.5316616008105369,0.697026603994375,13434,1606,2092,2099,subgroup_only_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,77514,16941,19231,4191,19231,19231,0.6,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6321846078908914,0.6527315018545294,0.61289180095626,0.6,0.9088042527198587,0.2052145418892071
diagnosis_transfer_learning,has_depression,subgroup_only_lightgbm_training_recall_70_threshold,19231,4191,0.21792938484738184,0.40202523954021613,0.54,0.7928192441249486,0.6050653155406377,0.16665570235894162,0.5084239709959479,0.5688379861608208,0.8467420212765957,0.5369369369369369,0.7077900037187083,12735,2305,1807,2384,subgroup_only_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,77514,16941,19231,4191,19231,19231,0.54,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.6458676014561143,0.5945194598888006,0.7069240304586506,0.7,0.8651544417479735,0.25987563536909464
diagnosis_transfer_learning,has_depression,subgroup_only_lightgbm_training_recall_80_threshold,19231,4191,0.21792938484738184,0.40202523954021613,0.46,0.7928192441249486,0.6050653155406377,0.16665570235894162,0.43911152531842185,0.6745406824146981,0.7599069148936171,0.5319409163608995,0.7172237986541576,11429,3611,1364,2827,subgroup_only_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,77514,16941,19231,4191,19231,19231,0.46,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.627767885677761,0.5118183510143309,0.8116403990319344,0.8,0.783484390735146,0.34658255282916633
diagnosis_transfer_learning,has_depression,global_warm_start_fine_tuned_lightgbm_fixed_threshold,19231,4191,0.21792938484738184,0.4062713417995537,0.38,0.7967268862608325,0.6090209424020405,0.167777753936152,0.36805477606914355,0.7823908375089478,0.6256648936170213,0.5006106870229008,0.7040278655629846,9410,5630,912,3279,global_warm_start_fine_tuned_lightgbm_fixed_threshold,fixed_final_model_threshold,fixed_final_model_threshold,77514,16941,19231,4191,19231,19231,,,,,,,,
diagnosis_transfer_learning,has_depression,global_warm_start_fine_tuned_lightgbm_training_f1_threshold,19231,4191,0.21792938484738184,0.4062713417995537,0.55,0.7967268862608325,0.6090209424020405,0.167777753936152,0.5156912637828668,0.5802910999761394,0.8481382978723404,0.5460873470304255,0.7142146989242399,12756,2284,1759,2432,global_warm_start_fine_tuned_lightgbm_training_f1_threshold,subgroup_selected_threshold,training_f1,77514,16941,19231,4191,19231,19231,0.55,Threshold selected by maximising training-subgroup F1 among usable thresholds.,0.6244778727237981,0.5809122308004876,0.6751077268165988,,,
diagnosis_transfer_learning,has_depression,global_warm_start_fine_tuned_lightgbm_training_recall_60_threshold,19231,4191,0.21792938484738184,0.4062713417995537,0.6,0.7967268862608325,0.6090209424020405,0.167777753936152,0.5605228758169934,0.5115724170842281,0.8882313829787234,0.5349301397205589,0.6999019000314757,13359,1681,2047,2144,global_warm_start_fine_tuned_lightgbm_training_recall_60_threshold,subgroup_recall_target_threshold,training_recall_target_60,77514,16941,19231,4191,19231,19231,0.6,Threshold selected on training subgroup predictions to meet recall target 0.60 with highest available precision.,0.6145669766880058,0.6291190108191653,0.6006729236762883,0.6,0.9009624750301289,0.2086719818355394
diagnosis_transfer_learning,has_depression,global_warm_start_fine_tuned_lightgbm_training_recall_70_threshold,19231,4191,0.21792938484738184,0.4062713417995537,0.53,0.7967268862608325,0.6090209424020405,0.167777753936152,0.4954002740262282,0.6039131472202338,0.8285904255319149,0.5443010752688172,0.7162517863760743,12462,2578,1660,2531,global_warm_start_fine_tuned_lightgbm_training_recall_70_threshold,subgroup_recall_target_threshold,training_recall_target_70,77514,16941,19231,4191,19231,19231,0.53,Threshold selected on training subgroup predictions to meet recall target 0.70 with highest available precision.,0.6239773442416614,0.5613588110403397,0.7023198158314149,0.7,0.8465157743549107,0.2734344763526589
diagnosis_transfer_learning,has_depression,global_warm_start_fine_tuned_lightgbm_training_recall_80_threshold,19231,4191,0.21792938484738184,0.4062713417995537,0.45,0.7967268862608325,0.6090209424020405,0.167777753936152,0.42602521373713953,0.7015032211882606,0.7366356382978724,0.5301117922827263,0.7190694297430664,11079,3961,1251,2940,global_warm_start_fine_tuned_lightgbm_training_recall_80_threshold,subgroup_recall_target_threshold,training_recall_target_80,77514,16941,19231,4191,19231,19231,0.45,Threshold selected on training subgroup predictions to meet recall target 0.80 with highest available precision.,0.6005260850504165,0.4776317165870498,0.8085709226137773,0.8,0.752678586168755,0.3699847769435199
