threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.01,0.20185409237561555,1.0,0.7981459076243844,0.33590448899936864,0.018736829744064876,1.0,0.018736829744064824
0.02,0.20300683663067784,0.999973711191146,0.7969668745604681,0.3374975600234238,0.02571728019187014,0.999973711191146,0.02574356900072416
0.03,0.2056355693957874,0.9999211335734378,0.7942855641776504,0.3411193370611685,0.041341792363503105,0.9999211335734378,0.041420658790065304
0.04,0.20873144362429,0.9998685559557297,0.7911371123314397,0.3453648968917704,0.05923664462947276,0.9998685559557297,0.059368088673743
0.05,0.21339851489316322,0.9995268014406268,0.7861282865474636,0.3517076148893658,0.08520604413867816,0.9995268014406268,0.08567924269805129
0.060000000000000005,0.2196157115350144,0.9984752490864639,0.7788595375514495,0.36004019300224666,0.11798777836276031,0.9984752490864639,0.11951252927629648
0.06999999999999999,0.22773293939612307,0.9969504981729278,0.7692175587768048,0.37077086276599386,0.15796197382874944,0.9969504981729278,0.16101147565582166
0.08,0.23753060071558596,0.994794815846894,0.757264215131308,0.3834932023977826,0.2023352155050382,0.994794815846894,0.2075403996581442
0.09,0.24891137971075689,0.9917978916375298,0.7428865119267729,0.3979494427948335,0.24910310232900512,0.9917978916375298,0.25730521069147516
0.09999999999999999,0.2618438925847236,0.9881700360156681,0.7263261434309445,0.4139894489906054,0.29685147729019,0.9881700360156681,0.30868144127452196
0.11,0.2757237684529679,0.9849628013354715,0.7092390328825036,0.43084087968952134,0.3428806124144703,0.9849628013354715,0.3579178110789987
0.12,0.2906526699426062,0.9811772128604853,0.6905245429178791,0.44845899669570444,0.3869222171336828,0.9811772128604853,0.4057450042731976
0.13,0.30610024480106823,0.9762874944136282,0.6701872496125599,0.4660709579448049,0.427060910557834,0.9762874944136282,0.45077341614420574
0.14,0.3224427107876503,0.9713714871579169,0.6489287763702666,0.4841679060229439,0.4648246874893345,0.9713714871579169,0.4934532003314175
0.15000000000000002,0.33927697944642876,0.9664029022844975,0.6271259228380688,0.502233759136553,0.4993521914984249,0.9664029022844975,0.5329492892139274
0.16,0.35675654567819276,0.9606982307631641,0.6039416850849713,0.5202992745936942,0.5308341249705348,0.9606982307631641,0.5701358942073708
0.17,0.37454312676812523,0.9536528299902731,0.5791097032221479,0.5378485169727117,0.5584440304652178,0.9536528299902731,0.6047912004749447
0.18000000000000002,0.3929408430438527,0.947658981571545,0.5547181385276924,0.5555332953196997,0.5843328028540262,0.947658981571545,0.6366738212824812
0.19,0.410548668503214,0.9402718262835511,0.5297231577803372,0.5715449947666568,0.6052466111557793,0.9402718262835511,0.6649747848722282
0.2,0.4287129550204782,0.9328583821867031,0.5041454271662249,0.5874513699197086,0.6243661359200425,0.9328583821867031,0.6915077537333394
0.21000000000000002,0.4465572356403491,0.9254449380898552,0.47888770244950607,0.6024248958253117,0.6408108347110932,0.9254449380898552,0.7153658966212382
0.22,0.4652706503338976,0.9176371618601961,0.4523665115262985,0.6174665227928039,0.6559152263300261,0.9176371618601961,0.7382780644698299
0.23,0.4832727272727273,0.9083835011435631,0.42511077387083585,0.6308985840659491,0.6673490611281667,0.9083835011435631,0.7589655599846035
0.24000000000000002,0.5003296751600756,0.8976839559399563,0.39735428077988066,0.6425372572632847,0.6752036746265515,0.8976839559399563,0.7775197186865952
0.25,0.5179880386443797,0.8879833854728042,0.3699953468284245,0.6543017365785625,0.682922092814223,0.8879833854728042,0.7949387073414187
0.26,0.5344523817150911,0.8772049738426352,0.34275259212754405,0.6642182476884337,0.687579384239227,0.8772049738426352,0.8103744103965919
0.27,0.5517547533294246,0.8658744972265306,0.31411974389710606,0.6740131377002886,0.6913062206625731,0.8658744972265306,0.8254317234360423
0.28,0.5678016413480007,0.854859486316675,0.28705784496867426,0.6823699755532007,0.6933782851240942,0.854859486316675,0.8385187988074191
0.29000000000000004,0.5836626181328186,0.842635190199532,0.2589725720667134,0.6896381083523387,0.6934712364153057,0.842635190199532,0.8508360462157737
0.3,0.598480974297782,0.8306737821709298,0.23219280787314778,0.6957153551455371,0.692372231424262,0.8306737821709298,0.8616984492533322
0.31,0.6128486232212097,0.8185546412892032,0.2057060180679935,0.7009206942349684,0.6902282342328818,0.8185546412892032,0.8716735929436786
0.32,0.62644347701678,0.8057519913772707,0.17930851436049067,0.7048731688245982,0.6865134686640837,0.8057519913772707,0.8807614772868131
0.33,0.639099339997029,0.7916874786403428,0.1525881386433139,0.7072569281352747,0.6807409164441149,0.7916874786403428,0.8890534378037721
0.34,0.6514817913602536,0.7778595651831015,0.12637777382284787,0.7090837197598764,0.6745917107197303,0.7778595651831015,0.8967321455366288
0.35000000000000003,0.6635949969130862,0.7629275217539894,0.09933252484090316,0.7098028665068727,0.6669469370761756,0.7629275217539894,0.9040194153221861
0.36000000000000004,0.6743371212121212,0.7488104313993533,0.07447331018723213,0.7096251821771572,0.6590667580151766,0.7488104313993533,0.9102563266158232
0.37,0.6845369417071138,0.7341149872499277,0.049578045542813975,0.7084596552205294,0.6501580715199937,0.7341149872499277,0.9160430842700661
0.38,0.6952170489471412,0.7195246983359184,0.024307649388777164,0.7071620504340637,0.6412436328418258,0.7195246983359184,0.9217189345059075
0.39,0.7044228694714132,0.7038302794500381,0.0005925900213751278,0.7041264497803961,0.6305400477840131,0.7038302794500381,0.9267097683339749
0.4,0.7136202669572324,0.6886879255500933,0.02493234140713907,0.7009324539458722,0.6201014732174492,0.6886879255500933,0.9314135476673561
0.41000000000000003,0.722896325977764,0.6734667052235863,0.04942962075417767,0.6973066401731154,0.6094013611822504,0.6734667052235863,0.9359346559586642
0.42000000000000004,0.7307255079138368,0.6590341491627014,0.07169135875113541,0.6930307135156055,0.5987657532101698,0.6590341491627014,0.9397316040474684
0.43,0.7375640639131745,0.6431557086148426,0.09440835529833191,0.6871322445196534,0.5863645864274873,0.6431557086148426,0.9432088778126447
0.44,0.7459039415785039,0.6283288204211467,0.11757512115735724,0.6820866984389715,0.5752106909726176,0.6283288204211467,0.9468818705514709
0.45,0.7535215818040838,0.6131338889034937,0.14038769290059006,0.6761171747039469,0.5633625539043745,0.6131338889034937,0.9502286650008808
