mean_predicted_probability,observed_readmission_rate
0.11499946647779746,0.03560830860534125
0.20154932490029687,0.05766376934492262
0.2526782783394316,0.07801568793724825
0.30153169190075957,0.10303158787364851
0.352652165153233,0.12804748781004877
0.4066279212968082,0.14649141403434388
0.47305130619613045,0.18804324782700868
0.5548374506376653,0.2304430782276871
0.672400698871127,0.33792664829340685
0.8806465059582049,0.6703413186347255
