threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.43,0.3594636865871194,0.7492047635321644,0.38974107694504495,0.4858294763938255,0.41789820890373686,0.7492047635321644,0.6686934453715725
0.44,0.36685437401781035,0.7364284024290859,0.36957402841127557,0.48974204319967835,0.4210142284610141,0.7364284024290859,0.6845858260319283
0.45,0.3743134482571102,0.723809774179132,0.34949632592202173,0.49344504682109414,0.4235572967031238,0.723809774179132,0.6997475225239919
0.46,0.3818246010450501,0.7107705249875128,0.3289459239424627,0.49677994285661786,0.4251969705352323,0.7107705249875128,0.7144264455477195
0.47000000000000003,0.39000631767627053,0.69783643103131,0.30783011335503946,0.5003675708280712,0.42697441943169867,0.69783643103131,0.7291379884003888
0.48000000000000004,0.39848542798133557,0.6847446042219827,0.2862591762406471,0.5037909558624425,0.4282353173566831,0.6847446042219827,0.7434907131347003
0.49,0.4064020608720542,0.671863087883488,0.2654610270114338,0.5064552885806292,0.4283299689711635,0.671863087883488,0.7564668810876756
0.5,0.41455183138669227,0.6587449722653067,0.24419314087861443,0.5088693709701985,0.42787487094811816,0.6587449722653067,0.7691298986828113
0.51,0.4230047029233923,0.6455217014117091,0.22251699848831674,0.5110939971692615,0.427007991297605,0.6455217014117091,0.7814862898858959
0.52,0.4322293747422403,0.6336917374273772,0.20146236268513684,0.5139220535561999,0.4271168847059048,0.6336917374273772,0.7934251472785276
0.53,0.4410483614678556,0.6202318672940929,0.17918350582623727,0.5155137001267316,0.425165290223223,0.6202318672940929,0.8049334229291302
0.54,0.4492889148646016,0.6062725097925813,0.1569835949279797,0.5161073750405621,0.42185304488825537,0.6062725097925813,0.815580535095674
0.55,0.45878143487365064,0.5932595494098163,0.13447811453616565,0.5174255972852754,0.4195785321930705,0.5932595494098163,0.8263189827832543
0.56,0.4684560338054488,0.5799574121296565,0.11150137832420765,0.5182774984729597,0.41664950051634486,0.5799574121296565,0.8366920883866885
0.5700000000000001,0.4779172477917248,0.5675228055416809,0.0896055577499561,0.5188799423146256,0.41366812035565004,0.5675228055416809,0.8461453148139692
0.5800000000000001,0.48640357958345826,0.5544046899234996,0.0680011103400413,0.5181827116811637,0.409129019749114,0.5544046899234996,0.8547243298256144
0.59,0.4958908059787572,0.5424958595126055,0.046605053533848306,0.5181474646278231,0.4056361052051569,0.5424958595126055,0.8631402456925515
0.6,0.5052201997946972,0.5304818738662951,0.02526167407159785,0.5175429597332649,0.40155526195744784,0.5304818738662951,0.8710733880911529
0.61,0.5152720705629859,0.5175477799100923,0.002275709347106414,0.516407418094064,0.39672393351034274,0.5175477799100923,0.8791761536002505
0.62,0.5259186351706037,0.5056915271169063,0.020227108053697318,0.515606781478255,0.39256596034737834,0.5056915271169063,0.8868744332304721
0.63,0.5359374554170114,0.49378269670601227,0.04215475871099916,0.513997208767753,0.3876769171247205,0.49378269670601227,0.8938942204187081
0.64,0.54609844296345,0.4803754041904361,0.06572303877301389,0.5111328671328671,0.3812894117973802,0.4803754041904361,0.9009140076069441
0.65,0.5575899843505477,0.4683351297352717,0.08925485461527605,0.5090799982854448,0.3761188733173202,0.4683351297352717,0.9077837435820486
0.66,0.5689643885833988,0.4569783643103131,0.11198602427308574,0.5068595005175606,0.37106425884388217,0.4569783643103131,0.914085894533569
0.67,0.5801231611358194,0.44577933173847895,0.13434382939734046,0.5041549599369695,0.36571069961838587,0.44577933173847895,0.9199313678799068
0.68,0.5914675645663933,0.4340808117984174,0.15738675276797587,0.5006974346534053,0.35967498198258907,0.4340808117984174,0.9255941701841716
