threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.2,0.24349596659144554,0.9871447724703594,0.7436488058789138,0.3906351592449454,0.22604587567297418,0.9871447724703594,0.23890110320261482
0.21000000000000002,0.2493559403271224,0.9847262020557849,0.7353702617286625,0.3979432480956985,0.24907729579864935,0.9847262020557849,0.2643510937428644
0.22,0.2554771503076512,0.9812823680959015,0.7258052177882504,0.4054065795618694,0.2716053696420815,0.9812823680959015,0.2903230015461799
0.23,0.26177756192326374,0.9777070900917479,0.7159295281684842,0.4129809560823941,0.2934735582123891,0.9777070900917479,0.3157664681206412
0.24000000000000002,0.2685832366589327,0.9738163463813455,0.7052331097224128,0.42104126529475616,0.31569824955264525,0.9738163463813455,0.3418819031712998
0.25,0.275707642388265,0.9694524041115697,0.6937447617233048,0.42931900601305056,0.3374301704361631,0.9694524041115697,0.3679777663245934
0.26,0.28264473004541,0.9637740213990904,0.6811292913536804,0.4371013317754224,0.35674510065875076,0.9637740213990904,0.39297107925966035
0.27,0.2903811396769031,0.9587791477168169,0.6683980080399139,0.4457576572392383,0.37732417286670517,0.9587791477168169,0.4185450251498881
0.28,0.2980542380126429,0.9531796314308999,0.655125393418257,0.45411051550523523,0.3960916688001759,0.9531796314308999,0.44291203736927603
0.29000000000000004,0.30619960747997044,0.9474486711007124,0.641249063620742,0.46282265313984844,0.4146951008604347,0.9474486711007124,0.46724642975972236
0.3,0.3147682515121677,0.9412182234022977,0.62644997189013,0.47176561274978096,0.4327338058945831,0.9412182234022977,0.4915155824922854
0.31,0.32356152418386286,0.9348826204684666,0.6113210962846037,0.4807397243607508,0.4498518599697747,0.9348826204684666,0.514969239501308
0.32,0.33257948399012455,0.9278372196955756,0.5952577357054512,0.48964699190488414,0.4657577708402054,0.9278372196955756,0.5379205511446298
0.33,0.3415347707790878,0.9206866636872684,0.5791518929081806,0.49824301830959866,0.4801819696938838,0.9206866636872684,0.5594953060066153
0.34,0.35079549472195565,0.9129314650753174,0.5621359703533617,0.5068377191062072,0.4936492317913488,0.9129314650753174,0.5807177667160314
0.35000000000000003,0.36007827788649704,0.9045453350508689,0.5444670571643718,0.5151052426719362,0.505611351060681,0.9045453350508689,0.601066016009812
