processed_feature_name,feature_importance
num__high_care_team_touchpoints_near_discharge_flag,0.00034043696
num__time_between_last_two_admissions_days_filled,0.00033977663
cat__drg_mortality_category_Minor,0.00033833814
num__late_orders_without_self_harm_flag,0.00033771186
cat__race_OTHER,0.0003377049
cat__insurance_Private,0.00033736372
num__recent_psych_admission_90d,0.00033697145
num__vital_72h_abnormal_window_percentage,0.00033671487
num__emar_not_given_rate,0.0003362475
num__late_orders_but_psych_facility_discharge_flag,0.00033622741
num__pharmacy_logistics_complexity_score,0.00033493488
cat__admission_location_CLINIC REFERRAL,0.00033273044
num__spo2_vital_max_value,0.00033272037
num__hypotension_72h_hour_percentage,0.00033253353
num__substance_use_home_discharge_no_followup_flag,0.00033064748
num__elixhauser_valvular_disease,0.00032862902
num__previous_psych_admissions_7d,0.0003280739
cat__drg_severity_category_Minor,0.00032737208
num__safety_orders_last_6h_before_discharge,0.00032696617
num__medication_order_count_first_24h,0.0003268017
num__emar_administration_count_first_72h,0.0003262076
num__previous_total_admissions_14d,0.00032566913
cat__time_since_previous_psych_category_0-30 days,0.0003231733
num__age_65plus_x_charlson,0.00032265726
num__vital_72h_hourly_rows,0.0003221464
num__late_social_work_or_case_management_orders_last_12h,0.00032123478
num__recent_psych_admission_90d_x_substance_use,0.00031899835
num__order_activity_duration_hours,0.00031677895
num__late_lab_orders_without_psych_safety_orders_flag,0.0003167023
num__order_activity_last_6h_to_total_ratio,0.0003164489
num__icu_event_interruption_score,0.00031644647
num__num_iv_route_pharmacy_orders,0.0003163718
num__respiratory_culture_positive,0.00031624114
num__self_harm_and_substance_use_flag,0.00031597406
num__emar_administration_count_first_24h,0.00031504256
num__late_discharge_admin_orders_last_12h,0.00031472827
num__respiratory_rate_vital_first_value,0.00031458252
num__num_lab_events_last_48h_before_discharge,0.0003135992
num__hemoglobin_lab_first_24h_max,0.000313357
num__num_unique_procedure_codes,0.00031252956
num__hospital_los_days,0.00031065245
num__facility_discharge_and_late_orders_flag,0.00031016048
num__quiet_self_harm_low_activity_score,0.00030862208
num__num_discontinued_pharmacy_orders,0.0003070276
num__discharged_to_rehab_flag,0.00030685036
num__num_rass_sedation_chart_events,0.00030582858
cat__last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),0.00030580434
num__age_65plus_x_elixhauser_group_count,0.00030328362
num__late_psych_safety_orders_last_6h,0.00030232672
num__quiet_home_discharge_psych_risk_flag,0.00030197215
num__discharged_home_without_services_flag,0.0003018664
num__had_basal_rate_order,0.00030143774
num__num_critical_or_priority_labs,0.000301108
num__num_distinct_specimen_types,0.0002990968
num__sodium_lab_last_to_first_ratio,0.00029852492
num__spo2_vital_relative_range,0.00029846097
num__hemoglobin_lab_first_24h_mean,0.00029836124
num__ed_length_of_stay_hours_filled,0.00029772974
