threshold,precision,recall_sensitivity,precision_recall_gap,f1_score,youden_index,sensitivity,specificity
0.01,0.19928853589278792,1.0,0.8007114641072121,0.33234460253458736,0.0029096887415922534,1.0,0.002909688741592239
0.02,0.2000241886292409,1.0,0.7999758113707591,0.33336692797454986,0.0074895127249952065,1.0,0.00748951272499527
0.03,0.20064245250176702,1.0,0.799357547498233,0.3342251510159253,0.011312556676952745,1.0,0.011312556676952787
0.04,0.20117301122240674,1.0,0.7988269887775933,0.33496092460099064,0.014574539571114542,1.0,0.014574539571114488
0.05,0.20169461868428448,1.0,0.7983053813157155,0.3356836513175312,0.017764758841604555,1.0,0.017764758841604635
0.060000000000000005,0.20222216315355784,1.0,0.7977778368464421,0.33641396632234327,0.020974550009459803,1.0,0.02097455000945975
0.06999999999999999,0.2028194997627312,1.0,0.7971805002372688,0.33724012589210517,0.02458882705619092,1.0,0.024588827056190917
0.08,0.20351723842746164,1.0,0.7964827615725384,0.3382041103015377,0.028783737058082792,1.0,0.02878373705808287
0.09,0.20430205703850904,1.0,0.795697942961491,0.3392870681312408,0.03346794449409907,1.0,0.033467944494099074
0.09999999999999999,0.20527349652462978,0.999973711191146,0.7947002146665162,0.3406240625405766,0.03921536540791126,0.999973711191146,0.03924165421676529
0.11,0.20645336372764525,0.999973711191146,0.7935203474635008,0.34224685537420596,0.046124245177745715,0.999973711191146,0.046150533986599775
0.12,0.20803754060883167,0.999973711191146,0.7919361705823142,0.3444207514453484,0.05527736917876358,0.999973711191146,0.055303657987617515
0.13,0.21022843467254748,0.9999211335734378,0.7896926989008903,0.34741466711726937,0.06770513811411805,0.9999211335734378,0.06778400454068019
0.14,0.21298541310860375,0.9999211335734378,0.7869357204648341,0.35117069207474705,0.08298426599037145,0.9999211335734378,0.08306313241693361
0.15000000000000002,0.216387809554151,0.9999211335734378,0.7835333240192868,0.3557825419987279,0.10130356192398349,0.9999211335734378,0.10138242835054573
0.16,0.2206972992421165,0.9997896895291675,0.779092390287051,0.36157842946173485,0.123679799849429,0.9997896895291675,0.12389011032026148
0.17,0.22603350494013577,0.9995530902494808,0.7735195853093451,0.3686928190135416,0.15018493633607988,0.9995530902494808,0.15063184608659913
0.18000000000000002,0.23249453958115376,0.9990010252635453,0.7665064856823915,0.37720360517747953,0.18058256504995063,0.9990010252635453,0.18158153978640537
0.19,0.23961403265197936,0.998159783380215,0.7585457507282357,0.38645685961180265,0.21208714554512786,0.998159783380215,0.21392736216491282
0.2,0.24786012048665107,0.9972396750703225,0.7493795545836714,0.39703796739670827,0.24625292524483866,0.9972396750703225,0.2490132501745161
0.21000000000000002,0.2570374289474041,0.9961881227161598,0.7391506937687556,0.40863774836222466,0.2816051019895205,0.9961881227161598,0.2854169792733607
0.22,0.26666713679251935,0.9941113068166881,0.7274441700241687,0.4205287886791404,0.31567758052314887,0.9941113068166881,0.3215662737064607
0.23,0.27762170907486394,0.9924288230500276,0.7148071139751636,0.433872163384458,0.3515861876288078,0.9924288230500276,0.35915736457878017
0.24000000000000002,0.28891394558605826,0.9901942742974316,0.7012803287113734,0.44731310492251053,0.3853900258909102,0.9901942742974316,0.39519575159347864
0.25,0.30121920915729483,0.9878808591182734,0.6866616499609786,0.4616688780775468,0.41915414152118036,0.9878808591182734,0.4312732824029071
0.26,0.3136534146096393,0.9847524908646389,0.6710990762549995,0.4757695263134498,0.4499895391615576,0.9847524908646389,0.46523704829691875
0.27,0.32665465612537603,0.9819132995083992,0.6552586433830232,0.4902252875976979,0.47961360156801525,0.9819132995083992,0.497700302059616
0.28,0.3396682823525116,0.9782328662688293,0.6385645839163177,0.5042482553018497,0.506289181141514,0.9782328662688293,0.5280563148726848
