processed_feature_name,train_nonzero_count,test_nonzero_count,train_nonzero_percent,test_nonzero_percent,all_zero_train,all_zero_test,very_rare_train,rare_train,timing_or_leakage_flags,has_timing_or_leakage_flag,feature_family,random_forest_importance,random_forest_importance_normalised,regularised_random_forest_importance,regularised_random_forest_importance_normalised,xgboost_importance,xgboost_importance_normalised,targeted_xgboost_importance,targeted_xgboost_importance_normalised,catboost_importance,catboost_importance_normalised,targeted_catboost_importance,targeted_catboost_importance_normalised,lightgbm_importance,lightgbm_importance_normalised,targeted_lightgbm_importance,targeted_lightgbm_importance_normalised,available_model_signal_count,mean_available_model_signal,removal_review_reason,review_for_removal
num__previous_icu_admissions_90d,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,4.998468911887996e-05,0.0026564914621793746,3.372814261451998e-05,0.0011799396903554797,9.58604e-05,0.0008709090340854166,0.0,0.0,0.0,0.0,0.0121701201077718,0.001822959900466291,0.0,0.0,0.0,0.0,8,0.0008162875108858202,,False
num__recent_icu_admission_90d_flag,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,3.471955172183208e-05,0.0018452088898739324,2.9167051586382285e-05,0.0010203752460001276,0.0,0.0,4.226253e-05,0.00022754298385537573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0003866408899661795,,False
num__previous_icu_admissions_180d,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,5.661345403811283e-05,0.0030087844887670898,4.395596727686638e-05,0.0015377481947557124,0.00022592119,0.0020525347835219534,0.0001594676,0.0008585793025702796,0.0,0.0,0.0,0.0,1.0,0.0009337068160597573,3.0,0.002898550724637681,8,0.0014112380387890592,,False
num__recent_icu_admission_180d_flag,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,6.0251328343066e-05,0.0032021233331601343,3.278955350319697e-05,0.0011471042461377859,0.0,0.0,4.6042598e-05,0.0002478950061289174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0005746403231783547,,False
num__previous_icu_admissions_365d,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,0.0001387515761586,0.007374105629678295,7.74553747351991e-05,0.0027096858527298176,0.00023454454,0.002130879474542234,0.00010340566,0.0005567397982074067,0.0,0.0,0.0104094807820776,0.001559234081698495,7.0,0.006535947712418301,11.0,0.010628019323671498,8,0.003936826484118256,,False
num__recent_icu_admission_365d_flag,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,8.305463788071363e-05,0.004414030382379206,5.3338027723820815e-05,0.0018659686255454604,0.00018572331,0.0016873297891438635,0.00017786464,0.0009576296286086569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0011156198032096483,,False
num__days_since_previous_icu_admission_filled,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,0.0008692050583327,0.046194862007689984,0.00068897290957,0.02410291283669341,0.00026322762,0.002391470432825266,0.00018993257,0.0010226037984266446,0.0464183903915745,0.009157846504393335,0.0620899789074921,0.009300445744728082,73.0,0.06816059757236227,116.0,0.11207729468599034,8,0.034051004197888673,,False
num__has_self_harm_or_suicidal_ideation,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0020201811009485,0.10736475391418963,0.002923691137369,0.1022819209094872,0.0037573744,0.03413642452359131,0.014299818,0.07699073520465556,0.2870614413410931,0.05663411839478202,0.1544759748772428,0.023138925934413804,11.0,0.01027077497665733,12.0,0.011594202898550725,8,0.05280148209454095,,False
num__has_alcohol_related_disorder,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,0.0005846450099849,0.031071604221382092,0.0006892955202357,0.024114198994171516,0.00083266513,0.007564912978507371,0.000693871,0.0037358264578744673,0.2692382841251045,0.053117802197025166,0.1513100075735599,0.022664696313860123,107.0,0.09990662931839403,100.0,0.0966183574879227,8,0.042349253496142186,,False
num__has_opioid_related_disorder,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,9.223193623907576e-05,0.004901768030939539,5.831835768667617e-05,0.0020401996545529647,0.00021430901,0.0019470360325525649,0.00019790861,0.0010655470850909742,0.0,0.0,0.0134799890984533,0.0020191649192936537,13.0,0.012138188608776844,31.0,0.02995169082125604,8,0.006757949394057822,,False
num__has_stimulant_related_disorder,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,,,,,,,,,,,,,,,,,0,,,False
num__has_diabetes,191320,47171,100.0,100.0,False,False,False,False,,False,comorbidity_features,,,,,,,,,,,,,,,,,0,,,False
num__has_chronic_kidney_disease,191320,47171,100.0,100.0,False,False,False,False,,False,has_chronic_kidney_disease,,,,,,,,,,,,,,,,,0,,,False
num__has_copd,191320,47171,100.0,100.0,False,False,False,False,,False,has_copd,,,,,,,,,,,,,,,,,0,,,False
num__has_heart_failure,191320,47171,100.0,100.0,False,False,False,False,,False,comorbidity_features,,,,,,,,,,,,,,,,,0,,,False
num__has_liver_disease,191320,47171,100.0,100.0,False,False,False,False,,False,has_liver_disease,0.000102084242799,0.005425379735254947,8.923332513204301e-05,0.003121723696114986,0.00084745465,0.007699278436796579,0.00052676414,0.002836117104290985,0.0188684060101809,0.0037225324826251093,0.0332581230448165,0.0049817277182628095,23.0,0.021475256769374416,34.0,0.03285024154589372,8,0.010264032186076695,,False
num__has_cancer,191320,47171,100.0,100.0,False,False,False,False,,False,has_cancer,0.0013882269012656,0.07377885059981006,0.0018151089087793,0.06349946595827394,0.0026955078,0.024489174825764407,0.0020800543,0.011199087276677589,0.3693923137306681,0.0728771092774081,0.3927824267057652,0.05883480254522695,113.0,0.10550887021475257,133.0,0.1285024154589372,8,0.06733622201960636,,False
num__has_dementia,191320,47171,100.0,100.0,False,False,False,False,,False,has_dementia,9.860929227690596e-05,0.005240699655091123,6.374152103374958e-05,0.002229922692480888,0.0005420308,0.0049244476391976846,0.00029043574,0.00156371648592368,0.3241908844680372,0.0639593560448121,0.2063672323133326,0.030911707193191723,98.0,0.0915032679738562,91.0,0.08792270531400966,8,0.03603197787482038,,False
num__physical_comorbidity_count,191320,47171,100.0,100.0,False,False,False,False,,False,comorbidity_features,0.000519592116632,0.027614296417165493,0.0004508788151242,0.01577346892729467,0.00038376302,0.0034865562950488673,0.0003649854,0.0019650945407113075,0.0960435185954234,0.018948347704843806,0.2166402560011611,0.03245050139354579,32.0,0.029878618113912233,67.0,0.0647342995169082,8,0.024356397863678797,,False
num__charlson_comorbidity_index_simplified,191320,47171,100.0,100.0,False,False,False,False,,False,comorbidity_features,0.0018195784572165,0.0967035050446156,0.0018739997014747,0.06555969158326536,0.0040545934,0.036836712778197306,0.0019302687,0.010392636210861894,0.2039667827087328,0.04024044074523898,0.0699839543982576,0.010482882782941004,83.0,0.07749766573295985,100.0,0.0966183574879227,8,0.054291486545750334,,False
num__elixhauser_comorbidity_group_count_simplified,191320,47171,100.0,100.0,False,False,False,False,,False,comorbidity_features,0.0005043415104304,0.02680378612127755,0.0004935389020888,0.017265882262320065,0.00027038777,0.0024565216877794143,0.00026577717,0.0014309538568192074,0.0246900487367697,0.004871079643433064,0.0413249236961429,0.006190052203329521,3.0,0.0028011204481792717,2.0,0.001932367149758454,8,0.007968970421612069,,False
num__psychosis_on_current_and_previous_admission_flag,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,3.974440484543063e-05,0.0021122602541386545,4.025423379697265e-05,0.0014082473708898892,0.00015244778,0.0013850155938037614,8.2449245e-05,0.00044390970497797745,0.0,0.0,0.0,0.0,2.0,0.0018674136321195146,3.0,0.002898550724637681,8,0.0012644246600709349,,False
num__depression_on_current_and_previous_admission_flag,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,0.0001931202606059,0.010263589361400129,0.0001307036897158,0.004572515982697099,0.00020215212,0.0018365884929284588,0.00014720805,0.0007925734437699624,0.01729285084524,0.0034116924849859013,0.0,0.0,10.0,0.009337068160597572,6.0,0.005797101449275362,8,0.00450139117195681,,False
num__substance_use_on_current_and_previous_admission_flag,191320,47171,100.0,100.0,False,False,False,False,,False,prior_utilisation_features,0.0002402096625613,0.012766207592277623,0.0002270497496565,0.007943070401678347,0.0005000679,0.004543207119583506,0.00041277165,0.002222377432016181,0.0330615831110814,0.006522692854478717,0.0,0.0,21.0,0.0196078431372549,26.0,0.025120772946859903,8,0.009840771435518647,,False
num__self_harm_recurrent_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,6.601434988770592e-05,0.0035084054727425357,7.468582618186394e-05,0.002612796430154857,0.00025384309,0.0023062102841335677,0.00045496086,0.0024495256583505023,0.0,0.0,0.0040161407007593,0.0006015769267091669,10.0,0.009337068160597572,10.0,0.00966183574879227,8,0.003809677335185059,,False
num__num_recurrent_psych_diagnosis_groups,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0005013669190684,0.026645698180831786,0.0005527011879025,0.01933560575707567,0.00036061823,0.0032762817009202197,0.00051373837,0.002765985889410715,0.0797355258799787,0.015730957079642047,0.0964421084994173,0.014446044488795573,32.0,0.029878618113912233,33.0,0.03188405797101449,8,0.01799540614770034,,False
num__num_antibiotic_prescriptions,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0007031740628184,0.03737096153304874,0.0004912008169459,0.017184087083407653,0.00037677295,0.003423050247589338,0.00022781696,0.0012265747188173728,0.0673806854417937,0.013293480653494644,0.0500223161321299,0.0074928329079585725,119.0,0.1111111111111111,122.0,0.1178743961352657,8,0.038622061798836635,,False
num__had_antibiotic_exposure,191320,47171,100.0,100.0,False,False,False,False,,False,had_antibiotic_exposure,,,,,,,,,,,,,,,,,0,,,False
num__num_opioid_prescriptions,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0011746313907306,0.06242708148614058,0.0009608425780453,0.03361395576912255,0.0007356393,0.006683415802544867,0.00055582187,0.002992564969297265,0.4315737761535922,0.08514483944823288,0.4872960694532391,0.07299198252783164,370.0,0.34547152194211017,367.0,0.3545893719806763,8,0.12048934174074453,,False
num__had_opioid_exposure,191320,47171,100.0,100.0,False,False,False,False,,False,had_opioid_exposure,,,,,,,,,,,,,,,,,0,,,False
num__num_steroid_prescriptions,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0004479364324852,0.023806076009914884,0.0004228320408383,0.014792285274681434,0.0009940577,0.009031193603742223,0.00071486266,0.003848846311453454,0.2535907817357756,0.05003071917131534,0.2309259377059767,0.034590350850090865,209.0,0.19514472455648926,199.0,0.19227053140096617,8,0.0654393408973317,,False
num__had_steroid_exposure,191320,47171,100.0,100.0,False,False,False,False,,False,had_steroid_exposure,0.0002637030350204,0.014014788796953477,0.0002766016477393,0.009676585702196991,0.0011254665,0.01022506626730636,0.00074216706,0.003995854184583168,0.1130394082886997,0.02230145296557419,0.2002613399110473,0.02999710676958376,7.0,0.006535947712418301,16.0,0.015458937198067632,8,0.014025717449585485,,False
num__antipsychotic_prescription_count,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0004541178112013,0.0241345922030388,0.0003981450309522,0.013928639056930106,0.00028626027,0.002600726214815821,0.000113963964,0.0006135860872632713,0.0270890022311697,0.005344367228107282,0.0,0.0,51.0,0.047619047619047616,48.0,0.0463768115942029,8,0.017577221250425726,,False
num__had_long_acting_injectable_antipsychotic,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,6.696752502184049e-06,0.0003559063017091126,7.209698736692657e-06,0.00025222289267915854,5.435839e-05,0.0004938557832988217,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.004668534080298786,5.0,0.004830917874396135,8,0.0013251796165477518,,False
num__new_antipsychotic_started_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0001851410001934,0.009839522761527934,0.0001492591649157,0.005221657618274247,0.00058143534,0.005282444996500388,0.00012433401,0.0006694187884659087,0.0,0.0,0.0,0.0,3.0,0.0028011204481792717,0.0,0.0,8,0.002976770576618469,,False
num__new_antidepressant_started_flag,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,0.0003725149438737,0.019797717768758372,0.0003685204998485,0.01289225942414304,0.00095447927,0.008671616424407301,0.000646043,0.0034783187830657205,0.1482978984073324,0.029257571817591,0.1709140424899487,0.02560118085332626,67.0,0.06255835667600373,67.0,0.0647342995169082,8,0.028373915158025453,,False
num__had_benzodiazepine_order,191320,47171,100.0,100.0,False,False,False,False,,False,had_benzodiazepine_order,0.0002404797770703,0.012780563125934393,0.0001985900849551,0.006947442259945627,0.00091815717,0.008341623590797657,0.00048487945,0.0026106084246057554,0.050930423441505,0.010048021836744227,0.0562228892612278,0.008421615539038438,27.0,0.025210084033613446,37.0,0.035748792270531404,8,0.013763593885151368,,False
num__new_benzodiazepine_started_flag,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,0.0002266782736664,0.012047066997339855,0.0002157222587183,0.007546791356523626,0.0006867137,0.00623891789686067,0.00061789114,0.0033267481547697144,0.0102968937405401,0.002031465795182568,0.0223489637648161,0.0033476468925082064,4.0,0.003734827264239029,7.0,0.00676328502415459,8,0.005629593672697282,,False
num__had_mood_stabiliser_order,191320,47171,100.0,100.0,False,False,False,False,,False,had_mood_stabiliser_order,6.659388129630345e-05,0.0035392053089752396,5.050890211378537e-05,0.0017669949692005397,0.00031695797,0.002879620359380667,2.7459379e-05,0.0001478422856482005,0.0086946199112894,0.001715354493982692,0.0,0.0,3.0,0.0028011204481792717,6.0,0.005797101449275362,8,0.002330904914330247,,False
num__new_mood_stabiliser_started_flag,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,6.715257632550447e-05,0.0035688977728316165,4.782476990983445e-05,0.0016730937378816358,0.000106853724,0.0009707853666088363,0.00024046283,0.0012946605384132933,0.0,0.0,0.0116574845995871,0.001746172328388092,0.0,0.0,0.0,0.0,8,0.0011567012180154343,,False
num__psychotropic_medication_change_count,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0003208403739441,0.017051415726080998,0.0002656667686663,0.009294041724755562,0.00026697444,0.002425510968720087,0.00018102942,0.0009746689181269563,0.0078428169352626,0.0015473029773179782,0.0,0.0,35.0,0.032679738562091505,40.0,0.03864734299516908,8,0.01282750273403277,,False
num__psychotropic_started_after_72h_flag,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,psychiatric_features,8.315005525712982e-05,0.004419101444143546,5.594932219753658e-05,0.001957321713913176,0.00036057032,0.0032758464299238225,0.00039538764,0.00212878129598808,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.001932367149758454,8,0.0017141772542158848,full_record_only_not_for_early_prediction,True
num__late_psychotropic_change_flag,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,6.710751741502233e-05,0.0035665030673107676,4.940816276735072e-05,0.001728486888324629,0.0,0.0,0.00016468338,0.0008866612499674938,0.0295815854419442,0.0058361269434084855,0.0075037663594438,0.0011239876890778231,1.0,0.0009337068160597573,3.0,0.002898550724637681,8,0.00212175292234833,,False
num__num_iv_prescription_rows,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0016138405468047,0.08576933676048927,0.0013233203090804,0.046294815981513464,0.000744754,0.006766224496989898,0.00042112588,0.002267356907263264,0.1252329145737628,0.02470709990780922,0.1343661631144997,0.020126681180477855,226.0,0.21101774042950514,202.0,0.19516908212560385,8,0.0740147922237065,,False
num__had_iv_prescription,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,4.613411593659628e-05,0.0024518485012337632,4.3787542630295846e-05,0.0015318560551382432,0.0010437978,0.009483091388920586,0.00080787763,0.004349642260418608,0.0,0.0,0.0298246286880118,0.004467425272970161,1.0,0.0009337068160597573,0.0,0.0,8,0.00290219628684264,,False
num__medication_order_count_first_24h,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0017910747251576,0.09518864274999114,0.0014741142739041,0.05157016678262617,0.00034128764,0.0031006598021465735,0.0003268017,0.0017595121244991568,0.0675799566455402,0.01333279470728371,0.1575878301575256,0.02360505012561116,221.0,0.20634920634920634,247.0,0.23864734299516907,8,0.07919417195456666,,False
num__medication_order_count_first_72h,191320,47171,100.0,100.0,False,False,False,False,,False,medication_features,0.0016761215594829,0.08907932990743136,0.0013717068979014,0.04798756429805521,0.00048437,0.0044005888650574514,0.0003686814,0.0019849939378446422,0.106218562122836,0.020955773770536923,0.0912393627981753,0.013666726232139189,174.0,0.16246498599439776,189.0,0.1826086956521739,8,0.06539358233220456,,False
num__num_unique_antipsychotics,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0002642074757331,0.014041597855288844,0.0001774923042056,0.006209361032963507,0.00026513863,0.002408832303558411,0.00013182499,0.0007097504946179292,0.0285963728302175,0.005641755148172275,0.0234954969409416,0.00351938587175594,10.0,0.009337068160597572,15.0,0.014492753623188406,8,0.00704506306126786,,False
num__antipsychotic_polypharmacy_2plus,191320,47171,100.0,100.0,False,False,False,False,,False,pharmacy_complexity_features,5.906633198104381e-05,0.00313914539383678,4.489632259289849e-05,0.0015706454275830365,0.00032627027,0.0029642242854868964,0.0,0.0,0.0,0.0,0.0070383891644525,0.0010542789304503006,0.0,0.0,3.0,0.002898550724637681,8,0.0014533555952493367,,False
num__antipsychotic_polypharmacy_3plus,191320,47171,100.0,100.0,False,False,False,False,,False,pharmacy_complexity_features,2.041807204416044e-05,0.0010851409704774608,1.108034486633608e-05,0.0003876329283839099,4.165916e-05,0.0003784809868977161,0.00010842664,0.0005837729353877451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.000304378477643354,,False
num__antipsychotic_plus_benzodiazepine,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,0.0001841796727473,0.009788431953563726,0.0001616131733974,0.005653848181186261,0.00093675987,0.008510632477557787,0.00053154095,0.002861835621396095,0.0843388198268061,0.01663913720015093,0.1068694908659352,0.01600796004531112,74.0,0.06909430438842204,60.0,0.057971014492753624,8,0.023315895545042698,,False
num__antipsychotic_plus_mood_stabiliser,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,5.292704521608863e-05,0.002812866223905639,3.361442965789078e-05,0.0011759615753324276,3.652255e-05,0.00033181395803518794,0.00013881591,0.0007473898597173262,0.0,0.0,0.0072103268146989,0.001080033437308407,1.0,0.0009337068160597573,2.0,0.001932367149758454,8,0.0011267673775146498,,False
num__num_orders_first_6h,191320,47171,100.0,100.0,False,False,False,False,,False,num_orders_first_6h,0.0023445802989216,0.12460530727051482,0.0016323592637323,0.0571061829941388,0.0002939003,0.00267013726617471,0.00020792613,0.0011194817736112997,0.1684956838128721,0.03324237648040375,0.0727976857373854,0.010904351047550796,255.0,0.23809523809523808,236.0,0.22801932367149758,8,0.08697029982489123,,False
num__num_orders_first_12h,191320,47171,100.0,100.0,False,False,False,False,,False,num_orders_first_12h,0.0023475222144951,0.12476165862012246,0.001647390562978,0.0576320354485807,0.00035936115,0.0032648609022529066,0.00022135927,0.001191806283245413,0.0612226801909769,0.012078572803728605,0.0745696761178639,0.011169777138585137,219.0,0.20448179271708683,248.0,0.2396135265700483,8,0.08177425381045629,,False
num__num_orders_first_24h,191320,47171,100.0,100.0,False,False,False,False,,False,num_orders_first_24h,0.0022819109705578,0.12127467665794855,0.0017288677475009,0.060482419621102526,0.0003537228,0.003213635474940528,0.00026331557,0.0014177005137501013,0.2141392822819744,0.0422473649162818,0.1892052636446651,0.028341019277296726,308.0,0.2875816993464052,314.0,0.3033816425120773,8,0.10599251978997534,,False
num__num_orders_first_72h,191320,47171,100.0,100.0,False,False,False,False,,False,num_orders_first_72h,0.0020604121131646,0.10950287545402204,0.0016595021130472,0.05805574388701171,0.00041012786,0.0037260856245552804,0.00029651122,0.0015964270890880825,0.0303296182338236,0.0059837057248030194,0.0992383531747754,0.014864893429474065,214.0,0.19981325863678806,256.0,0.24734299516908212,8,0.08011074812685305,,False
num__orders_24_to_72h,191320,47171,100.0,100.0,False,False,False,False,,False,orders_24_to_72h,0.0016332361137818,0.08680013557082604,0.0012367444728496,0.04326606143187932,0.00029044817,0.0026387740421130817,0.0002007808,0.0010810110595099115,0.0997345965374325,0.019676557471350636,0.1288282923764603,0.01929716461038545,172.0,0.16059757236227826,198.0,0.19130434782608696,8,0.0655827030468037,,False
num__orders_after_72h_count,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,orders_after_72h_count,0.0011878585492158,0.0631300534202314,0.0011973025426796,0.04188623155498069,0.0009996591,0.009082083333636172,0.0005684396,0.003060499282119557,0.0622452656125716,0.012280317850241342,0.0280093158263786,0.004195509915993136,54.0,0.05042016806722689,62.0,0.05990338164251208,8,0.030494780633367656,full_record_only_not_for_early_prediction,True
num__order_activity_slope_24_to_72h,191320,47171,100.0,100.0,False,False,False,False,,False,order_activity_slope_24_to_72h,0.002673190599765,0.1420696643359059,0.0018891928556544,0.06609120634360086,0.0002894189,0.0026294229384090173,0.00017430294,0.0009384533075129322,0.1361145305582324,0.026853925079145056,0.0608228211898138,0.009110638439094446,353.0,0.3295985060690943,361.0,0.34879227053140094,8,0.11576051088052045,,False
num__first_order_hours_from_admission,191320,47171,100.0,100.0,False,False,False,False,,False,first_order_hours_from_admission,0.0039112555682718,0.20786799331299702,0.0028154963055676,0.09849685104089481,0.0002786654,0.002531725450207033,0.00020959011,0.0011284407018693965,0.1323432278525856,0.02610988783423909,0.1190123910195645,0.017826842674193,411.0,0.38375350140056025,437.0,0.4222222222222222,8,0.14499218307964784,,False
num__last_order_hours_from_admission,191320,47171,100.0,100.0,False,False,False,False,full_record_not_early_prediction,True,last_order_hours_from_admission,0.0028817718406529,0.15315494455584822,0.0028478261296588,0.09962787219030715,0.00040778692,0.0037048177621819547,0.00035171854,0.0018936652885867536,0.2186626313222782,0.043139772771174076,0.2462797625115365,0.03689019725188983,167.0,0.15592903828197946,136.0,0.13140096618357489,8,0.0782176592856928,full_record_only_not_for_early_prediction,True
num__num_total_poe_orders,191320,47171,100.0,100.0,False,False,False,False,,False,num_total_poe_orders,0.0020446319620531,0.10866422190953562,0.0016745567970719,0.05858241443064422,0.00057395414,0.005214476944355813,0.00041993352,0.0022609371980733548,0.1941088609834251,0.03829557938207808,0.1799668923755409,0.026957205459512083,171.0,0.15966386554621848,160.0,0.15458937198067632,8,0.06927850910638675,,False
num__num_unique_order_types,191320,47171,100.0,100.0,False,False,False,False,,False,num_unique_order_types,0.0007557749283955,0.04016649258009553,0.0005484239871633,0.019185972883025044,0.0002508496,0.0022790138872434617,0.00014556912,0.0007837493856141895,0.0819899253750032,0.01617572572329505,0.0350333881020213,0.005247644322480766,52.0,0.04855275443510738,70.0,0.06763285024154589,8,0.025003025432300915,,False
num__num_unique_order_subtypes,191320,47171,100.0,100.0,False,False,False,False,,False,num_unique_order_subtypes,0.0013371844519568,0.07106614330508099,0.0010298015438893,0.036026404676705585,0.00030153635,0.0027395121585153215,0.00016952012,0.0009127024323513372,0.1580160346136041,0.031174855009340318,0.0256089208516861,0.0038359552242238385,86.0,0.08029878618113913,81.0,0.0782608695652174,8,0.03803940356907174,,False
num__num_unique_poe_order_categories,191320,47171,100.0,100.0,False,False,False,False,,False,num_unique_poe_order_categories,0.0013186954996255,0.07008352753055998,0.0009647907370731,0.03375207750306977,0.00027523597,0.0025005684597421115,0.00017424101,0.0009381198741621564,0.0594501907063035,0.011728879794247677,0.005387527659221,0.0008069967098468558,97.0,0.09056956115779645,98.0,0.09468599033816426,8,0.038133215170948656,,False
num__num_unique_order_providers_first_24h,191320,47171,100.0,100.0,False,False,False,False,,False,care_team_complexity_features,0.0007541732027165,0.04008136710135349,0.0005074087962126,0.017751104314561224,0.0002701283,0.0024541643560024333,0.0001641048,0.0008835461544065077,0.1001566886033624,0.01975983167189702,0.0609406366534479,0.009128285994250671,66.0,0.06162464985994398,63.0,0.06086956521739131,8,0.026569064333725828,,False
num__num_unique_order_providers_first_72h,191320,47171,100.0,100.0,False,False,False,False,,False,care_team_complexity_features,0.0008988063063595,0.04776805299955606,0.0006684527088005,0.02338503757096287,0.0002460634,0.0022355303964700078,0.00016411672,0.0008836103321158772,0.0629207738401365,0.012413588319301318,0.0367198353643816,0.005500256926654716,85.0,0.07936507936507936,79.0,0.07632850241545894,8,0.030984957290699895,,False
num__num_discontinued_orders,191320,47171,100.0,100.0,False,False,False,False,,False,ed_timing_features,0.0020125038196197,0.10695673632595974,0.0016259003694214,0.0568802261177005,0.00058824825,0.005344341513387558,0.00035428384,0.0019074769561912295,0.0812554128428076,0.0160308143429422,0.120910858426782,0.01811121373421973,52.0,0.04855275443510738,45.0,0.043478260869565216,8,0.03715772803688419,,False
num__num_psych_related_poe_orders,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,1.5062416279464273e-05,0.0008005087348052524,9.187616722697264e-06,0.00032141804411777044,0.00010898895,0.000990184280166615,0.00010331476,0.0005562503893331048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000966183574879227,8,0.0004543181279127462,,False
num__num_consult_orders,191320,47171,100.0,100.0,False,False,False,False,,False,num_consult_orders,,,,,,,,,,,,,,,,,0,,,False
num__num_social_work_case_management_orders,191320,47171,100.0,100.0,False,False,False,False,,False,num_social_work_case_management_orders,0.0001643238186064,0.008733170673972081,0.0001147073760142,0.0040129036242101705,0.00029291536,0.0026611889085209543,0.00028348525,0.001526294797400609,0.0082082321786718,0.0016193954536248343,0.0131002745496338,0.001962287551610194,27.0,0.025210084033613446,38.0,0.03671497584541063,8,0.010305037611045365,,False
num__num_observation_safety_orders,191320,47171,100.0,100.0,False,False,False,False,,False,safety_observation_features,0.0006235480991696,0.03313915182632504,0.0006215848153433,0.02174541903858348,0.00049398444,0.004487937787591388,0.0008905147,0.004794563221962215,0.134024011198101,0.0264414882140783,0.128869727274035,0.019303371135554446,27.0,0.025210084033613446,19.0,0.018357487922705314,8,0.019184937897551706,,False
num__num_discharge_planning_orders,0,0,0.0,0.0,True,True,True,True,,False,num_discharge_planning_orders,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__num_followup_referral_orders,191320,47171,100.0,100.0,False,False,False,False,,False,num_followup_referral_orders,0.0002649038162324,0.014078605639547754,0.0001573829659131,0.00550585931129173,0.00025823916,0.002346149373449614,0.00028399657,0.0015290477626988277,0.000831869180601,0.00016411879437039245,0.0238274169570312,0.0035691041057696756,27.0,0.025210084033613446,19.0,0.018357487922705314,8,0.008845057117930846,,False
num__had_sitter_or_constant_observation_order,191320,47171,100.0,100.0,False,False,False,False,,False,safety_observation_features,,,,,,,,,,,,,,,,,0,,,False
num__had_suicide_precaution_order,0,0,0.0,0.0,True,True,True,True,,False,had_suicide_precaution_order,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__had_elopement_precaution_order,0,0,0.0,0.0,True,True,True,True,,False,safety_observation_features,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__had_restraint_order,0,0,0.0,0.0,True,True,True,True,,False,had_restraint_order,,,,,,,,,,,,,,,,,0,,all_zero_in_training; very_rare_and_low_recorded_model_signal,True
num__had_psych_consult_order,191320,47171,100.0,100.0,False,False,False,False,,False,psychiatric_features,9.042012313461644e-05,0.004805477224136403,0.0001564113468428,0.0054718683525230806,0.00028120485,0.002554796811755787,0.00012680047,0.0006826982979500767,0.0121206654156926,0.0023912762263331167,0.0,0.0,3.0,0.0028011204481792717,8.0,0.007729468599033816,8,0.003304588244988944,,False
