processed_feature_name,feature_importance
num__elixhauser_metastatic_cancer,0.0006310355
num__orders_first_72h_to_total_ratio,0.0006241571
num__num_psych_diagnoses,0.0006228939
num__had_therapy_or_counselling_followup_order,0.00061595184
num__elixhauser_individual_group_count,0.00061428425
cat__discharge_location_HOME HEALTH CARE,0.0006119716
num__time_to_first_transfer_hours_filled,0.0006100658
num__substance_use_x_benzodiazepine,0.00060287054
num__had_discharge_planning_order,0.00060285424
num__psych_service_involved_anytime,0.0006008457
num__lab_activity_near_discharge_flag,0.00059689826
num__num_started_emar_events,0.00059242244
num__num_discontinued_orders,0.00058824825
cat__time_since_previous_psych_category_181-365 days,0.00058757357
num__admitted_from_ed_flag,0.00058288523
num__new_antipsychotic_started_flag,0.00058143534
num__recent_icu_admission_7d_flag,0.0005805175
num__icu_event_density_per_day,0.0005798858
num__icu_event_interruption_score,0.00057891454
num__home_discharge_with_discharge_planning_order_flag,0.0005749991
num__num_total_poe_orders,0.00057395414
num__emergency_room_admission_flag,0.0005722471
num__elixhauser_weight_loss,0.0005695534
num__platelet_lab_last_value,0.0005631708
num__mean_oxygen_flow_rate,0.00056137686
num__elixhauser_peripheral_vascular,0.00056008244
num__num_dose_due_records,0.00055945694
num__sodium_lab_last_value,0.00055753475
num__procedures_per_hospital_day,0.0005568406
cat__discharge_location_grouped_Facility / rehab / long-term care,0.00055231934
num__icu_or_procedure_without_psych_marker_flag,0.0005473221
num__time_between_last_two_admissions_days_filled,0.0005472625
num__abnormal_labs_without_psych_history_flag,0.0005447206
num__late_orders_but_psych_facility_discharge_flag,0.0005437498
num__has_dementia,0.0005420308
num__home_discharge_without_followup_order_flag,0.00054150214
num__elixhauser_valvular_disease,0.0005406264
num__num_positive_blood_culture,0.000540031
num__late_discharge_hour_with_late_orders_flag,0.0005378627
num__discharged_home_without_services_flag,0.00053783
num__no_recent_psych_history_and_discharge_to_facility,0.00053542596
num__late_discharge_admin_order_share_last_12h,0.00053363614
num__late_admin_to_total_late_order_ratio,0.0005333124
num__quiet_risk_summary_score,0.0005318595
num__admitted_from_hospital_transfer_flag,0.00052741874
num__had_followup_or_discharge_planning_order,0.00052476785
num__icu_complexity_without_psych_history_flag,0.0005209432
cat__discharge_location_ACUTE HOSPITAL,0.00051920867
num__aftercare_quality_score,0.0005176933
num__elixhauser_congestive_heart_failure,0.0005156805
num__anchor_age,0.00051525654
num__respiratory_rate_vital_rate_of_change_per_day,0.000512408
num__late_discharge_hour_with_no_followup_flag,0.00051213754
num__num_iv_pharmacy_orders,0.0005115189
num__order_activity_last_6h_to_total_ratio,0.0005111893
num__sodium_lab_count,0.0005080313
num__late_orders_without_self_harm_flag,0.00050726434
num__single_or_divorced_or_widowed,0.00050579454
num__emar_administration_count_first_24h,0.00050319405
num__systolic_bp_arterial_vital_rate_of_change_per_day,0.00050255505
num__substance_use_on_current_and_previous_admission_flag,0.0005000679
cat__first_service_PSYCH,0.00049801863
num__home_discharge_and_late_orders_flag,0.000496338
cat__drg_severity_category_Minor,0.00049625075
num__num_observation_safety_orders,0.00049398444
num__num_psych_med_classes,0.00049003557
num__late_safety_to_total_late_order_ratio,0.00048997987
num__discharged_home_flag,0.000489472
cat__race_WHITE,0.00048678953
num__smi_without_psychotropic_continuity_flag,0.0004862307
num__vital_72h_abnormal_window_count,0.0004852781
num__respiratory_culture_positive,0.00048500462
num__admission_source_high_acuity_flag,0.00048468687
num__medication_order_count_first_72h,0.00048437
cat__discharge_location_HOME,0.00048400255
num__psych_and_medical_comorbidity_flag,0.0004823817
num__num_procedures,0.0004811126
num__num_dosing_by_pharmacy_orders,0.0004806337
num__num_oxygen_support_chart_events,0.0004786261
num__followup_order_last_48h_before_discharge,0.00047828158
num__num_datetimeevents,0.00047761825
num__recent_psych_admission_30d,0.00047637455
num__num_inputevent_rate_changes,0.00047452655
cat__insurance_Medicaid,0.00047295555
num__platelet_lab_mean_value,0.00047229044
cat__psych_medication_burden_category_3+ classes,0.00047138467
num__had_central_line_procedure,0.00047093868
num__time_to_first_transfer_hours,0.0004688915
num__had_antidepressant,0.0004685979
num__num_med_orders_with_duration,0.00046765877
num__severe_mental_illness_x_antipsychotic,0.0004665783
num__age_65plus_x_elixhauser_group_count,0.00046498104
num__facility_discharge_and_late_orders_flag,0.0004647906
num__psychotropic_pharmacy_orders_per_day,0.00046410935
num__elixhauser_rheumatoid_collagen,0.00046094332
cat__anchor_year_group_2008 - 2010,0.0004608557
num__had_prn_benzodiazepine,0.0004608141
num__num_iv_route_pharmacy_orders,0.00045802584
num__mean_bp_arterial_vital_rate_of_change_per_day,0.00045792107
num__order_activity_duration_hours,0.00045490547
num__emar_not_given_rate,0.00045336317
num__days_since_latest_body_measure_filled,0.00045309783
num__previous_ed_visits_14d,0.00045303802
num__spo2_vital_last_value,0.00045048245
num__home_discharge_without_medication_or_followup_plan_flag,0.0004502129
num__hemoglobin_lab_first_72h_min,0.00044846733
num__safety_orders_without_prior_readmission_history_flag,0.00044636498
num__days_since_latest_body_measure,0.00044636364
num__not_married_flag,0.00044608177
num__previous_ed_visits_60d,0.0004455403
num__psychotropic_order_density_per_day,0.0004440891
num__num_discontinued_pharmacy_orders,0.00044259633
num__mean_previous_admission_gap_days,0.00044251748
num__had_lockout_interval_order,0.0004406168
num__spo2_72h_observed_hours,0.00044044227
num__heart_rate_vital_min_value,0.00043919313
num__medical_complexity_late_workup_home_discharge_flag,0.00043854708
num__hemoglobin_lab_first_24h_mean,0.00043630268
num__num_lab_events_last_48h_before_discharge,0.0004358376
num__admitted_from_emergency_transfer_flag,0.00043537334
num__antidepressant_antipsychotic_combination,0.00043424944
num__quiet_medical_frailty_low_psych_history_score,0.00043311832
num__previous_psych_admissions_30d,0.00043122965
num__age_65plus_x_discharge_to_facility,0.00043016858
cat__race_OTHER,0.00042915705
num__lab_tests_per_hospital_day,0.00042883077
cat__discharge_location_SKILLED NURSING FACILITY,0.0004286655
num__late_admin_aftercare_order_count_last_12h,0.0004276786
num__hemoglobin_lab_first_value,0.00042687036
num__emar_administration_count_first_72h,0.0004261538
num__previous_total_admissions,0.00042612205
num__emergency_admission_with_recent_psych_history_flag,0.00042595714
num__ed_length_of_stay_hours_filled,0.00042547993
num__num_scheduled_psychotropic_orders,0.00042414805
cat__last_icu_careunit_Medical/Surgical Intensive Care Unit (MICU/SICU),0.0004234471
num__max_oxygen_flow_rate,0.0004227458
num__num_lab_events_first_72h,0.00042247286
cat__insurance_grouped_Private,0.0004220823
num__vital_72h_mean_instability_score,0.0004216555
num__platelet_lab_min_value,0.00042099104
num__older_age_x_no_recent_psych_history,0.00042059878
num__mean_bp_arterial_vital_last_value,0.00042032803
num__num_distinct_specimen_types,0.00041893832
num__followup_order_first_72h_flag,0.0004181784
num__substance_use_and_withdrawal_treatment_flag,0.00041753234
num__medical_complexity_without_psych_history_flag,0.00041579033
num__num_change_dose_rate_inputevents,0.00041488407
cat__gender_F,0.00041377166
num__previous_total_admissions_14d,0.00041371968
num__num_icu_procedure_events,0.00041332035
num__provider_changes_last_24h_before_discharge,0.00041236493
num__vital_abnormality_burden_score,0.00041118337
num__poe_order_density_first_72h,0.0004110649
cat__drg_mortality_category_Minor,0.00041096643
num__num_orders_first_72h,0.00041012786
num__systolic_bp_arterial_vital_value_change,0.00040828952
num__last_order_hours_from_admission,0.00040778692
num__drg_mortality,0.00040753538
num__num_unique_procedure_codes,0.00040594142
num__heart_rate_vital_last_value,0.00040516086
num__emar_administered_event_count,0.0004040189
num__late_medication_change_intensity_score,0.00040257027
num__num_rass_sedation_chart_events,0.00040224547
num__sodium_lab_last_to_first_ratio,0.00040186816
num__safety_order_activity_duration_hours,0.00040185833
num__num_medication_frequency_types,0.0004006072
num__hemoglobin_lab_first_24h_min,0.00039981483
num__num_lab_events_last_24h_before_discharge,0.00039877056
num__systolic_bp_noninvasive_vital_max_value,0.00039744467
num__discharged_to_rehab_flag,0.0003959925
num__mean_previous_los_days,0.00039555226
num__mean_bp_noninvasive_vital_relative_range,0.00039504553
num__late_lab_order_share_last_6h,0.00039419218
num__wbc_lab_last_value,0.00039361318
num__respiratory_rate_vital_first_value,0.0003920649
num__has_substance_use,0.0003917635
num__spo2_72h_max,0.00039159006
cat__discharge_location_CHRONIC/LONG TERM ACUTE CARE,0.00039144777
num__platelet_lab_last_to_first_ratio,0.00039044218
num__spo2_72h_min,0.00039024316
num__platelet_lab_first_72h_mean,0.0003900021
num__num_critical_or_priority_labs,0.00038979843
num__late_lab_orders_last_6h,0.00038941822
num__late_discharge_admin_orders_last_6h,0.00038917913
num__psychosis_without_antipsychotic_continuity_flag,0.00038882717
num__systolic_bp_noninvasive_vital_mean_value,0.00038876466
num__num_gcs_chart_events,0.00038752228
num__num_stopped_emar_events,0.00038716296
num__platelet_lab_rate_of_change_per_day,0.00038692873
